account_id,account_manager,company_type,sub_team_id,geography,industry,sub_industry
A-0423086,alnbulca,D,60,central,Food & Beverage,Food - Packaged & Dry
A-0432000,lunig,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0435257,lunig,E,52,central,Logistics,Freight Forwarding
A-0435957,maeaßmh,A,52,central,Other,Other
A-0439857,feacoo,C,54,west,Retail & Consumer Goods,DIY & Garden
A-0439871,mamlüg,C,52,central,Manufacturer - Consumer Goods,Textiles
A-0441086,feacoo,B,54,west,Technology,Electronic devices
A-0045986,beasohe,A,52,central,Retail & Consumer Goods,"Print, Books & Media"
A-0472186,ivalieo,D,55,south,Food & Beverage,Food - Packaged & Dry
A-0478386,donmar,D,61,central,Retail & Consumer Goods,DIY & Garden
A-0484157,rorjosma,A,54,west,Other,Other
A-0486157,juypruyń,D,70,east,Other,Other
A-0486986,maeeglom,D,55,south,Other,Other
A-0068829,maeaßmh,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0073900,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0087329,jonbuho,D,61,central,Retail & Consumer Goods,Childcare products
A-0095629,lunig,C,52,central,Construction,Building Materials
A-0104643,lunig,E,52,central,Logistics,Freight Forwarding
A-0106600,conhma,E,52,central,Other,Other
A-0111886,beasohe,A,52,central,Other,Other
A-0128114,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0130243,lehae,A,52,central,Other,Other
A-0141057,lunig,A,52,central,Other,Other
A-0165886,zuydin,D,59,central,Other,Other
A-0168671,beasohe,A,52,central,Other,Other
A-0169457,beasohe,A,52,central,Other,Other
A-0017157,lunig,A,52,central,Technology,Electronic devices
A-0196671,lehae,A,52,central,Construction,Construction Services
A-0225300,lunig,A,52,central,Other,Other
A-0248586,lehae,A,52,central,Other,Other
A-0024886,jaleiho,D,64,central,Other,Other
A-0308214,lunig,A,52,central,Other,Other
A-0335029,lehae,A,52,central,Other,Other
A-0343329,lehae,C,52,central,Industrial & Engineering,Electrical Engineering
A-0038886,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0392371,kaheku,B,56,central,Industrial & Engineering,Electrical Engineering
A-0413843,beasohe,A,52,central,Food & Beverage,Food - Perishables & Fresh
A-0415786,conhma,E,52,central,Other,Other
A-0417186,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0418257,jonbuho,D,61,central,Resources (Processed),Metals
A-0420329,nonvanr,C,60,central,Industrial & Engineering,Electrical Engineering
A-0427786,alarnk,B,69,central,Construction,Building Materials
A-0428429,geiopp,D,68,central,"Manufacturer - Paper, Furniture & Others",Paper & Packaging
A-0443229,freanrs,D,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0447943,lehae,A,54,west,Other,Other
A-0452957,feacoo,A,54,west,Logistics,Freight Forwarding
A-0454671,alnbulca,C,60,central,Apparel,Textiles
A-0455786,calquad,C,54,west,Apparel,Accessories
A-0459157,roebra,D,69,central,Retail & Consumer Goods,Entertainment & Leisure
A-0461929,lunig,C,52,central,Resources (Processed),Glass & Porcelain
A-0464500,leaborsk,D,55,south,Logistics,Other Logistics
A-0464971,juypruyń,B,70,east,Logistics,Road Trucking
A-0469729,sesnbr,E,68,central,Resources (Processed),Paper
A-0475086,jonungns,D,60,central,Retail & Consumer Goods,Other
A-0476843,jonungns,D,60,central,Other,Other
A-0477386,anbagba,A,55,south,Retail & Consumer Goods,Appliances
A-0479243,adaiał,D,70,east,Other,Other
A-0055757,beasohe,A,52,central,Other,Other
A-0070371,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0077000,lunig,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0099343,lehae,A,52,central,Other,Other
A-0105857,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0113086,lehae,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0115057,beasohe,A,52,central,Other,Other
A-0128314,lunig,A,52,central,Other,Other
A-0130514,daeali,D,60,central,Agriculture,Livestock Feed
A-0131686,lehae,A,59,central,Other,Other
A-0139786,lunig,C,52,central,Technology,Electronic devices
A-0142686,lunig,A,52,central,Other,Other
A-0159157,beasohe,A,52,central,Other,Other
A-0160471,edcu,B,64,central,Other,Other
A-0186314,beasohe,A,52,central,Other,Other
A-0195586,lunig,A,52,central,Other,Other
A-0019629,paarie,D,57,central,Other,Other
A-0020686,beasohe,A,52,central,Other,Other
A-0249957,errma,D,60,central,Apparel,Accessories
A-0264857,mahkaos,D,59,central,Apparel,Apparel - General
A-0030329,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0315729,ladt,B,52,central,Construction,Construction Equipment
A-0322571,jaseng,E,51,origin,Logistics,Road Trucking
A-0342214,jaleiho,E,63,central,Logistics,Freight Forwarding
A-0356800,söneck,E,64,central,Logistics,Freight Forwarding
A-0378986,beasclz,D,60,central,Resources (Processed),Cardboard & Packaging
A-0038914,lehae,A,52,central,Other,Other
A-0407486,lehae,C,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0411429,jaleiho,D,66,central,Retail & Consumer Goods,Furniture & Furnishings
A-0412700,beasohe,A,52,central,Other,Other
A-0421000,niachöof,D,60,central,Automotive,Automotive - Components & Spare parts
A-0421543,jonbuho,D,61,central,Resources (Processed),Metals
A-0425386,juaöck,D,61,central,Apparel,Accessories
A-0425700,beasclz,D,60,central,Resources (Processed),Glass & Porcelain
A-0434171,jonungns,D,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0437514,jaleiho,D,66,central,Industrial & Engineering,Electrical Engineering
A-0437800,calquad,A,54,west,Apparel,Accessories
A-0440529,lehae,C,52,central,Resources (Processed),Metals
A-0443486,calquad,D,54,west,Retail & Consumer Goods,DIY & Garden
A-0445957,beasclz,C,60,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0452514,juypruyń,D,70,east,Retail & Consumer Goods,Household supplies
A-0455414,lunig,C,52,central,Healthcare,Medical Devices & Instruments
A-0458343,mihliel,B,69,central,Logistics,Other Logistics
A-0465557,lunig,C,52,central,Other,Other
A-0468200,daeirt,D,59,central,Construction,Construction Equipment
A-0474329,eviboe,C,50,north,Apparel,Apparel - General
A-0474829,mamange,B,56,central,Resources (Processed),Metals
A-0476771,paortre,A,54,west,Automotive,"Motorcycles, Scooters & Bicycles"
A-0477471,alaogzá,A,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0048071,beasohe,A,52,central,Other,Other
A-0070943,edcu,D,64,central,Other,Other
A-0087214,jaleiho,D,66,central,Resources (Raw),Metal Ores
A-0087257,beasohe,A,52,central,Other,Other
A-0089543,lehae,A,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0092200,pifman,E,52,central,Other,Other
A-0101886,erter,E,48,central,Logistics,Freight Forwarding
A-0103057,jabbac,D,52,central,Retail & Consumer Goods,Household supplies
A-0106471,beasohe,A,52,central,Other,Other
A-0113457,lehae,A,59,central,Other,Other
A-0121743,beasohe,A,52,central,Other,Other
A-0141371,lehae,A,52,central,Other,Other
A-0142486,heiwie,C,52,central,Other,Other
A-0021814,lehae,E,52,central,Logistics,Other Logistics
A-0222471,beasohe,A,52,central,Other,Other
A-0236400,lunig,C,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0244071,lehae,A,52,central,Other,Other
A-0030314,daechete,D,57,central,Other,Other
A-0319929,lehae,C,52,central,Apparel,Apparel - General
A-0034986,lunig,C,52,central,Construction,Building Materials
A-0035757,lunig,A,52,central,Other,Other
A-0370171,lunig,C,52,central,Other,Other
A-0373486,nonvanr,C,60,central,Construction,Building Materials
A-0038471,joengcus,B,57,central,Other,Other
A-0402600,beasohe,A,52,central,Food & Beverage,Food - Perishables & Fresh
A-0415471,juaöck,D,61,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0421529,anéerkg,D,61,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0426571,zuydin,D,59,central,Other,Other
A-0432843,lehae,D,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0433586,mamange,B,56,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0439600,lunig,C,52,central,Food & Beverage,Beverages - Non alcoholic
A-0443371,feacoo,C,54,west,Apparel,Apparel - General
A-0443886,keedein,D,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0447086,mahkaos,D,59,central,Construction,Building Materials
A-0450057,keedein,D,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0462971,alsraźn,D,70,east,Automotive,"Motorcycles, Scooters & Bicycles"
A-0465514,leaborsk,D,55,south,Logistics,Other Logistics
A-0467471,eviboe,A,50,north,Food & Beverage,Beverages - Non alcoholic
A-0469957,calquad,C,54,west,Technology,Technical Instruments
A-0475586,calquad,D,54,west,Other,Other
A-0477329,maeeglom,D,55,south,Other,Other
A-0492471,maeeglom,A,55,south,Other,Other
A-0054429,tiernh,E,48,central,Other,Other
A-0058986,beasohe,A,52,central,Other,Other
A-0062600,lehae,E,52,central,Construction,Construction Services
A-0071300,lunig,A,52,central,Other,Other
A-0086957,lunig,D,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0090186,daeirt,D,59,central,Apparel,Apparel - Footware & shoes
A-0115543,beasohe,A,52,central,Other,Other
A-0121100,lehae,A,52,central,Retail & Consumer Goods,Appliances
A-0149529,lehae,A,52,central,Other,Other
A-0149886,beasohe,A,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0170814,lunig,A,52,central,Other,Other
A-0017114,lunig,A,52,central,Construction,Building Materials
A-0017171,mahkaos,D,59,central,Other,Electronics & Entertainment
A-0180057,maeaßmh,A,52,central,Other,Other
A-0182243,beasohe,A,52,central,Other,Other
A-0020043,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0276314,lunig,A,52,central,Food & Beverage,Food - Perishables & Fresh
A-0028057,beasohe,A,52,central,Automotive,Automotive - Dealerships & Service centres
A-0298414,lunig,A,52,central,Other,Other
A-0307243,lehae,C,52,central,Resources (Processed),Glass & Porcelain
A-0329957,beasclz,D,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0330900,lehae,A,52,central,Other,Others
A-0364814,beasohe,A,52,central,Industrial & Engineering,Electrical Engineering
A-0377557,toaarqrd,C,60,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0379771,jonbuho,D,61,central,Other,Other
A-0393786,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0040714,beasohe,A,52,central,Other,Other
A-0040729,lehae,A,52,central,Other,Other
A-0414357,thuranru,D,59,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0426471,lehae,D,52,central,Technology,Computers & Peripherals
A-0431886,juaöck,D,61,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0438271,derall,C,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0441214,feacoo,D,54,west,Technology,Computers & Peripherals
A-0441314,heiwie,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0444186,lunig,C,52,central,Automotive,Automotive - Vehicles
A-0445171,maeeenes,D,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0454514,paortre,A,54,west,Other,Other
A-0047429,lunig,A,52,central,Other,Other
A-0475800,lunig,E,52,central,Other,Other
A-0476014,alaogzá,A,54,west,Other,Other
A-0479557,joengcus,E,57,central,Other,Other
A-0480843,alaogzá,A,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0051457,conhma,E,52,central,Other,Other
A-0060729,jaleiho,C,64,central,Resources (Raw),Metal Ores
A-0089786,lehae,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0129214,lunig,A,52,central,Other,Other
A-0135157,lehae,A,52,central,Other,Other
A-0154129,kaheku,D,56,central,Resources (Processed),Metals
A-0156386,lunig,A,52,central,Other,Other
A-0172014,daeali,D,60,central,Apparel,Accessories
A-0172171,mahstme,E,48,central,Other,Other
A-0020071,beasohe,A,52,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0247486,lehae,A,59,central,Other,Other
A-0313329,beasohe,A,52,central,Other,Other
A-0413643,lunig,A,52,central,Apparel,Apparel - General
A-0426714,anéerkg,D,61,central,Healthcare,Healthcare - Supplies
A-0426757,faarocte,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0434629,lunig,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0435614,chsesg,D,59,central,Resources (Processed),Metals
A-0444657,calquad,A,54,west,Manufacturer - Consumer Goods,"Sports, Game & Fun"
A-0448700,alnbulca,D,60,central,Other,Motor vehicles and parts
A-0454114,nalgonle,C,54,west,Healthcare,Medical Devices & Instruments
A-0465186,maetor,E,69,central,Logistics,Freight Forwarding
A-0468871,alsraźn,D,70,east,Retail & Consumer Goods,Furniture & Furnishings
A-0471414,tije,A,52,central,Other,Other
A-0471700,anska,D,70,east,Construction,Building Materials
A-0474757,frknge,E,65,central,Other,Other
A-0478200,eviboe,C,50,north,Industrial & Engineering,Industrial Machinery & Equipment
A-0492200,lunig,C,52,central,Other,Other
A-0051529,lunig,A,52,central,Other,Other
A-0053300,lunig,A,52,central,Apparel,Apparel - General
A-0072514,beasohe,A,52,central,Food & Beverage,Food - Perishables & Fresh
A-0077457,lunig,D,52,central,Construction,Construction Services
A-0084914,lehae,E,52,central,Other,Other
A-0092757,lehae,C,52,central,Other,Other
A-0097429,lehae,A,52,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0099314,lunig,C,52,central,Other,Other
A-0106643,maeaßmh,A,52,central,Other,Other
A-0118357,beasohe,A,52,central,Other,Other
A-0155900,lehae,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0158971,beasohe,A,52,central,Other,Other
A-0181114,sesngns,B,61,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0024400,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0271100,lehae,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0274186,beasohe,A,52,central,Other,Other
A-0291743,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0293114,lehae,A,52,central,Other,Other
A-0302271,paarie,B,57,central,Technology,Electronic components
A-0309414,lunig,D,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0329200,nanail,D,61,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0370343,beasohe,A,52,central,Other,Other
A-0380157,reerlzk,B,56,central,Retail & Consumer Goods,Furniture & Furnishings
A-0398086,erak,C,52,central,Other,Other
A-0040000,lehae,A,52,central,Other,Other
A-0411600,liromm,C,64,central,Industrial & Engineering,Utilities & Waste Management
A-0413586,lehae,A,52,central,Other,Other
A-0420657,lehae,A,52,central,Apparel,Apparel - Footware & shoes
A-0420957,donmar,D,61,central,Apparel,Accessories
A-0427586,ladt,D,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0432129,paaopp,D,61,central,Food & Beverage,Tobacco products
A-0440057,leaborsk,B,58,central,Agriculture,Crops
A-0446086,calquad,C,54,west,Healthcare,Medical Devices & Instruments
A-0450886,feacoo,C,54,west,Industrial & Engineering,Industrial Machinery & Equipment
A-0452486,calquad,C,54,west,Technology,Electronic devices
A-0455229,adaiał,D,70,east,Resources (Processed),Metals
A-0464586,beasclz,D,60,central,Construction,Building Materials
A-0465414,leaborsk,D,55,south,Logistics,Other Logistics
A-0481686,daeirt,D,59,central,Resources (Processed),Plastics & Rubber
A-0057014,peruon,C,59,central,Retail & Consumer Goods,Furniture & Furnishings
A-0066829,mahkaos,D,59,central,Apparel,Accessories
A-0068743,beasohe,E,52,central,Other,Other
A-0069414,jotrute,E,48,central,Other,Other
A-0071243,lunig,A,52,central,Other,Other
A-0072657,anska,B,70,east,Construction,Building Materials
A-0086371,lunig,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0094286,nonvanr,D,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0111300,lunig,A,52,central,Other,Other
A-0124143,beasohe,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0139443,beasohe,A,52,central,Other,Other
A-0142186,maveitn,C,60,central,Industrial & Engineering,Agricultural Machinery
A-0153400,lehae,A,52,central,Other,Other
A-0155357,maveitn,C,60,central,Retail & Consumer Goods,DIY & Garden
A-0156614,daeali,C,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0017143,beasohe,A,52,central,Resources (Processed),Paper
A-0172400,beasohe,A,52,central,Other,Other
A-0180786,beasohe,A,52,central,Other,Other
A-0020171,lunig,A,52,central,Other,Other
A-0219843,mihliel,B,69,central,Resources (Processed),Wood - Processed
A-0221800,erter,E,48,central,Other,Other
A-0258700,lehae,A,59,central,Other,Other
A-0263014,lehae,A,52,central,Pharmaceuticals,Pharmaceutical products
A-0278229,beasohe,A,52,central,Other,Other
A-0280843,lunig,C,52,central,Other,Other
A-0413414,lehae,A,52,central,Resources (Processed),Metals
A-0416886,maeaßmh,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0417300,gegnbmb,D,52,central,Resources (Processed),Plastics & Rubber
A-0434643,alarnk,D,69,central,Construction,Building Materials
A-0440814,jonungns,D,60,central,Technology,Electronic components
